Grande Sector ID,Grande Sector,Section ID,Section,Division ID,Division,Group ID,Group,Class ID,Class,Establishments,Number workers,Empregados / Total empresas,RCA,PCI,Opportunity Gain,Relatedness,Distance
2,"Indústria","C","Indústrias De Transformação","C18","Impressão E Reprodução De Gravações","C183","Reprodução de materiais gravados em qualquer suporte","C18300","Reprodução de materiais gravados em qualquer suporte",22,8,0.36363636363636365,0.06918729098911111,-0.10360136096354498,0.1736872899098276,0.4641659782113592,0.5358340217886408
2,"Indústria","C","Indústrias De Transformação","C19","Fabricação De Coque, De Produtos Derivados Do Petróleo E De Biocombustíveis","C191","Coquerias","C19101","Coquerias",0,0,0,0,7.50761092749914,-0.9930116010155332,0.2517728966552398,0.7482271033447603
2,"Indústria","C","Indústrias De Transformação","C19","Fabricação De Coque, De Produtos Derivados Do Petróleo E De Biocombustíveis","C192","Fabricação de produtos derivados do petróleo","C19217","Fabricação de produtos do refino de petróleo",19,1197,63,1.4745905921831244,1.2459809675362672,0.0021585989961355745,0.3743352681921912,0.6256647318078088
2,"Indústria","C","Indústrias De Transformação","C19","Fabricação De Coque, De Produtos Derivados Do Petróleo E De Biocombustíveis","C192","Fabricação de produtos derivados do petróleo","C19225","Fabricação de produtos derivados do petróleo, exceto produtos do refino",11,335,30.454545454545453,0.20899834559549393,1.755749270612753,-0.26787177364459747,0.36702038829877565,0.6329796117012243
2,"Indústria","C","Indústrias De Transformação","C19","Fabricação De Coque, De Produtos Derivados Do Petróleo E De Biocombustíveis","C193","Fabricação de biocombustíveis","C19314","Fabricação de álcool",11,2728,248,0.40060381808208617,-0.6645204222332797,0.29946395872169024,0.5628170253678825,0.4371829746321175
2,"Indústria","C","Indústrias De Transformação","C19","Fabricação De Coque, De Produtos Derivados Do Petróleo E De Biocombustíveis","C193","Fabricação de biocombustíveis","C19322","Fabricação de biocombustíveis, exceto álcool",15,656,43.733333333333334,6.294072187458289,-0.48726602536920427,0.2405311824544774,0.5281024956024332,0.47189750439756684
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C201","Fabricação de produtos químicos inorgânicos","C20118","Fabricação de cloro e álcalis",4,58,14.5,1.587792635379039,0.9484545070165669,-0.19933149819095516,0.4684571142236506,0.5315428857763493
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C201","Fabricação de produtos químicos inorgânicos","C20126","Fabricação de intermediários para fertilizantes",5,157,31.4,2.1659402850200045,0.7173603702536988,-0.12288779202183775,0.4729653916972331,0.5270346083027668
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C201","Fabricação de produtos químicos inorgânicos","C20134","Fabricação de adubos e fertilizantes",95,3113,32.76842105263158,3.413611359830771,-0.11809455943986893,0.05279676315174349,0.5512562975722458,0.4487437024277542
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C201","Fabricação de produtos químicos inorgânicos","C20142","Fabricação de gases industriais",14,267,19.071428571428573,2.4777301592995284,0.49044634114462476,-0.0819533976433417,0.4718851542269296,0.5281148457730704
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C201","Fabricação de produtos químicos inorgânicos","C20193","Fabricação de produtos químicos inorgânicos não especificados anteriormente",19,791,41.63157894736842,5.63946038999729,0.6612630234669852,-0.09576827189790676,0.45076344804014684,0.5492365519598532
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C202","Fabricação de produtos químicos orgânicos","C20215","Fabricação de produtos petroquímicos básicos",4,872,218,12.491754302894883,1.169655393324675,0.03792209126263363,0.36799690644008354,0.6320030935599165
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C202","Fabricação de produtos químicos orgânicos","C20223","Fabricação de intermediários para plastificantes, resinas e fibras",7,468,66.85714285714286,1.6909150897877872,1.689489926969802,-0.5041129676426048,0.5152478650140363,0.4847521349859637
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C202","Fabricação de produtos químicos orgânicos","C20291","Fabricação de produtos químicos orgânicos não especificados anteriormente",27,1223,45.2962962962963,2.524573208021325,0.5098472596304485,0.044415763141031184,0.4209784438100222,0.5790215561899779
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C203","Fabricação de resinas e elastômeros","C20312","Fabricação de resinas termoplásticas",23,985,42.82608695652174,5.727063049167411,0.9550331993305788,-0.07287559782790598,0.40378551365143267,0.5962144863485673
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C203","Fabricação de resinas e elastômeros","C20321","Fabricação de resinas termofixas",6,23,3.8333333333333335,0.2900017916175593,1.5389813078402463,-0.1074851704264615,0.34694122442138986,0.6530587755786101
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C203","Fabricação de resinas e elastômeros","C20339","Fabricação de elastômeros",6,33,5.5,0.3045663997153272,1.5366458277155677,-0.09829254348006888,0.35338451656175335,0.6466154834382467
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C204","Fabricação de fibras artificiais e sintéticas","C20401","Fabricação de fibras artificiais e sintéticas",8,522,65.25,1.0413405029926361,0.8564345396516625,-0.035758349404408196,0.4369552484734136,0.5630447515265864
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C205","Fabricação de defensivos agrícolas e desinfestantes domissanitários","C20517","Fabricação de defensivos agrícolas",3,161,53.666666666666664,0.3567229006415285,0.884915786315009,0.03305221614098397,0.36581026942812933,0.6341897305718707
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C205","Fabricação de defensivos agrícolas e desinfestantes domissanitários","C20525","Fabricação de desinfestantes domissanitários",7,7,1,0.05520376256746764,0.3676043089069174,0.008332620584154404,0.43405766321377387,0.5659423367862262
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C206","Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal","C20614","Fabricação de sabões e detergentes sintéticos",65,1819,27.984615384615385,1.8505199059264823,-0.24382283131590735,0.1543497286493698,0.5334702297065564,0.46652977029344356
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C206","Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal","C20622","Fabricação de produtos de limpeza e polimento",127,1176,9.259842519685039,1.4248590028058412,-0.04415824394038292,0.03619830963983153,0.5551303655215363,0.4448696344784637
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C206","Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal","C20631","Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal",152,2753,18.111842105263158,1.6943882795960523,0.28288788820126237,-0.026115992222140214,0.4935038854505341,0.506496114549466
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C207","Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins","C20711","Fabricação de tintas, vernizes, esmaltes e lacas",72,620,8.61111111111111,0.14411558951434567,0.9411684870690045,0.006164292378546377,0.3612989639671035,0.6387010360328965
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C207","Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins","C20720","Fabricação de tintas de impressão",0,0,0,0,1.2715495196411342,-0.031483760581519304,0.3391519133650815,0.6608480866349185
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C207","Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins","C20738","Fabricação de impermeabilizantes, solventes e produtos afins",10,138,13.8,1.9626967093469587,0.8539007653777398,-0.07522710586120884,0.41080391269778305,0.589196087302217
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C209","Fabricação de produtos e preparados químicos diversos","C20916","Fabricação de adesivos e selantes",7,111,15.857142857142858,0.5078547363877528,1.1321492769979131,-0.17849201544727128,0.40078223956482956,0.5992177604351705
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C209","Fabricação de produtos e preparados químicos diversos","C20924","Fabricação de explosivos",2,0,0,0,0.2769274403060097,0.17221126385643448,0.39399457556624323,0.6060054244337567
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C209","Fabricação de produtos e preparados químicos diversos","C20932","Fabricação de aditivos de uso industrial",19,103,5.421052631578948,0.04962990523484867,0.8500759910005681,0.06939729842357306,0.3601056478199884,0.6398943521800116
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C209","Fabricação de produtos e preparados químicos diversos","C20941","Fabricação de catalisadores",0,0,0,0,1.7314021246391995,0.2719639598746499,0.26815825990303804,0.7318417400969619
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C209","Fabricação de produtos e preparados químicos diversos","C20991","Fabricação de produtos químicos não especificados anteriormente",51,892,17.49019607843137,10.52351869165622,0.7072676795314925,-0.037922230004928836,0.4100176584828959,0.5899823415171042
2,"Indústria","C","Indústrias De Transformação","C21","Fabricação De Produtos Farmoquímicos E Farmacêuticos","C211","Fabricação de produtos farmoquímicos","C21106","Fabricação de produtos farmoquímicos",1,20,20,0.08671670099081678,0.487364434532107,0.05668450604619421,0.3857841263309182,0.6142158736690818
2,"Indústria","C","Indústrias De Transformação","C21","Fabricação De Produtos Farmoquímicos E Farmacêuticos","C212","Fabricação de produtos farmacêuticos","C21211","Fabricação de medicamentos para uso humano",8,979,122.375,0.12506982139474812,0.9306040771217716,-0.030732873444292763,0.37552468096018227,0.6244753190398178
2,"Indústria","C","Indústrias De Transformação","C21","Fabricação De Produtos Farmoquímicos E Farmacêuticos","C212","Fabricação de produtos farmacêuticos","C21220","Fabricação de medicamentos para uso veterinário",2,252,126,0.21782810789349963,1.0142290007926213,-0.03782270440300545,0.37309940976017414,0.6269005902398259
2,"Indústria","C","Indústrias De Transformação","C21","Fabricação De Produtos Farmoquímicos E Farmacêuticos","C212","Fabricação de produtos farmacêuticos","C21238","Fabricação de preparações farmacêuticas",1,0,0,0,1.329447365789467,-0.021671669890913126,0.34679497351208277,0.6532050264879172
2,"Indústria","C","Indústrias De Transformação","C22","Fabricação De Produtos De Borracha E De Material Plástico","C221","Fabricação de produtos de borracha","C22111","Fabricação de pneumáticos e de câmaras-de-ar",7,4997,713.8571428571429,8.082960154267964,0.5407946648271996,0.12100081351403413,0.40714674194400385,0.5928532580559962
2,"Indústria","C","Indústrias De Transformação","C22","Fabricação De Produtos De Borracha E De Material Plástico","C221","Fabricação de produtos de borracha","C22129","Reforma de pneumáticos usados",108,865,8.00925925925926,1.7377130572213115,-0.4470017572716952,0.21067454072840416,0.6449915062195556,0.3550084937804444
2,"Indústria","C","Indústrias De Transformação","C22","Fabricação De Produtos De Borracha E De Material Plástico","C221","Fabricação de produtos de borracha","C22196","Fabricação de artefatos de borracha não especificados anteriormente",41,1928,47.02439024390244,1.1494648942033892,0.5380009676919322,-0.06903961224218516,0.4470299302900052,0.5529700697099948
2,"Indústria","C","Indústrias De Transformação","C22","Fabricação De Produtos De Borracha E De Material Plástico","C222","Fabricação de produtos de material plástico","C22218","Fabricação de laminados planos e tubulares de material plástico",22,874,39.72727272727273,0.20008834196930403,0.4033623333043778,0.057253715344263684,0.4105717405392666,0.5894282594607334
2,"Indústria","C","Indústrias De Transformação","C22","Fabricação De Produtos De Borracha E De Material Plástico","C222","Fabricação de produtos de material plástico","C22226","Fabricação de embalagens de material plástico",223,7362,33.01345291479821,0.4555689782774359,0.3015270515224686,-0.023481211689439188,0.4736302131776847,0.5263697868223153
2,"Indústria","C","Indústrias De Transformação","C22","Fabricação De Produtos De Borracha E De Material Plástico","C222","Fabricação de produtos de material plástico","C22234","Fabricação de tubos e acessórios de material plástico para uso na construção",18,210,11.666666666666666,0.3406814674494645,0.5947114667832005,-0.1142453840422985,0.4588372292274114,0.5411627707725886
2,"Indústria","C","Indústrias De Transformação","C22","Fabricação De Produtos De Borracha E De Material Plástico","C222","Fabricação de produtos de material plástico","C22293","Fabricação de artefatos de material plástico não especificados anteriormente",290,4059,13.99655172413793,0.2517936738861752,0.6978107704065654,-0.14777975111502986,0.44894998490601656,0.5510500150939834
2,"Indústria","C","Indústrias De Transformação","C23","Fabricação De Produtos De Minerais Não Metálicos","C231","Fabricação de vidro e de produtos do vidro","C23117","Fabricação de vidro plano e de segurança",39,408,10.461538461538462,0.43626165583260523,-0.12354139461142263,0.08108991301107125,0.5397665241481875,0.4602334758518125
2,"Indústria","C","Indústrias De Transformação","C23","Fabricação De Produtos De Minerais Não Metálicos","C231","Fabricação de vidro e de produtos do vidro","C23125","Fabricação de embalagens de vidro",0,0,0,0,0.47560121634578667,0.16110421213287093,0.38041694478365184,0.6195830552163482
2,"Indústria","C","Indústrias De Transformação","C23","Fabricação De Produtos De Minerais Não Metálicos","C231","Fabricação de vidro e de produtos do vidro","C23192","Fabricação de artigos de vidro",103,1024,9.941747572815533,1.2854780343325318,-0.11847860323912923,0.08250992429864279,0.522146980021628,0.47785301997837204
2,"Indústria","C","Indústrias De Transformação","C23","Fabricação De Produtos De Minerais Não Metálicos","C232","Fabricação de cimento","C23206","Fabricação de cimento",7,329,47,0.07534233607403133,-0.7039852231672413,0.425378493412527,0.4905808374173511,0.509419162582649
2,"Indústria","C","Indústrias De Transformação","C23","Fabricação De Produtos De Minerais Não Metálicos","C233","Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes","C23303","Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",1403,7891,5.624376336421953,2.5419967981658433,-0.7297576430098702,0.41657968552913904,0.6818466652686287,0.3181533347313713
2,"Indústria","C","Indústrias De Transformação","C23","Fabricação De Produtos De Minerais Não Metálicos","C234","Fabricação de produtos cerâmicos","C23419","Fabricação de produtos cerâmicos refratários",23,227,9.869565217391305,0.31320348458139485,-0.5059842185122034,0.28680296154496826,0.5473551992316301,0.4526448007683699
2,"Indústria","C","Indústrias De Transformação","C23","Fabricação De Produtos De Minerais Não Metálicos","C234","Fabricação de produtos cerâmicos","C23427","Fabricação de produtos cerâmicos não refratários para uso estrutural na construção",415,6326,15.243373493975904,1.917290819534183,-1.1260647186315778,0.6742875934695897,0.6942699553928772,0.30573004460712283
2,"Indústria","C","Indústrias De Transformação","C23","Fabricação De Produtos De Minerais Não Metálicos","C234","Fabricação de produtos cerâmicos","C23494","Fabricação de produtos cerâmicos não refratários não especificados anteriormente",34,278,8.176470588235293,0.12375954565146702,-0.23094888328933239,0.21895888037060862,0.47702379735201833,0.5229762026479816
2,"Indústria","C","Indústrias De Transformação","C23","Fabricação De Produtos De Minerais Não Metálicos","C239","Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos","C23915","Aparelhamento e outros trabalhos em pedras",723,2518,3.4827109266943292,1.272059441574955,-0.7542169724984198,0.4310635124494397,0.6780383946990765,0.32196160530092355
2,"Indústria","C","Indústrias De Transformação","C23","Fabricação De Produtos De Minerais Não Metálicos","C239","Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos","C23923","Fabricação de cal e gesso",18,112,6.222222222222222,0.5330152103718666,-0.5296361051105376,0.35441765727957864,0.48741455670405937,0.5125854432959407
2,"Indústria","C","Indústrias De Transformação","C23","Fabricação De Produtos De Minerais Não Metálicos","C239","Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos","C23991","Fabricação de produtos de minerais não metálicos não especificados anteriormente",65,733,11.276923076923078,0.8008726912939088,0.04051267220925006,0.015051607772782138,0.5390285428163257,0.46097145718367427
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C241","Produção de ferro-gusa e de ferroligas","C24113","Produção de ferro-gusa",1,0,0,0,-0.42861349440187607,0.31958349712151934,0.4734266782619564,0.5265733217380436
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C241","Produção de ferro-gusa e de ferroligas","C24121","Produção de ferroligas",5,1641,328.2,0.689090652560781,-0.8082496579948458,0.43498903855648385,0.5695454055081561,0.43045459449184387
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C242","Siderurgia","C24211","Produção de semiacabados de aço",0,0,0,0,0.5410342872661396,0.5738971978767917,0.27560411347846897,0.724395886521531
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C242","Siderurgia","C24229","Produção de laminados planos de aço",2,1,0.5,0.00013466718902181406,2.200474339960155,-0.4579793013955098,0.4426965967246076,0.5573034032753924
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C242","Siderurgia","C24237","Produção de laminados longos de aço",1,0,0,0,0.6013661483040487,0.144492788697821,0.368907670458864,0.6310923295411359
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C242","Siderurgia","C24245","Produção de relaminados, trefilados e perfilados de aço",11,557,50.63636363636363,0.5883971673836091,0.24727964941598232,0.0745078560675929,0.44268487857296845,0.5573151214270315
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C243","Produção de tubos de aço, exceto tubos sem costura","C24318","Produção de tubos de aço com costura",3,103,34.333333333333336,0.09068711781436865,1.1010716591665002,-0.09809372478327333,0.38106919351305374,0.6189308064869463
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C243","Produção de tubos de aço, exceto tubos sem costura","C24393","Produção de outros tubos de ferro e aço",1,0,0,0,1.2472373224226254,-0.07931224949239601,0.361539349839559,0.6384606501604411
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C244","Metalurgia dos metais não ferrosos","C24415","Metalurgia do alumínio e suas ligas",12,17,1.4166666666666667,0.007888241731928605,0.39228208643145523,0.05693620269810537,0.4213727921233185,0.5786272078766814
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C244","Metalurgia dos metais não ferrosos","C24423","Metalurgia dos metais preciosos",0,0,0,0,0.8261823571962157,0.19479317897816895,0.3065407395373506,0.6934592604626494
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C244","Metalurgia dos metais não ferrosos","C24431","Metalurgia do cobre",2,470,235,5.236844662992791,1.6620209277159772,-0.14232543089241567,0.37267366711798977,0.6273263328820102
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C244","Metalurgia dos metais não ferrosos","C24491","Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente",11,29,2.6363636363636362,0.06374187308343075,0.2453426834870448,0.07725098386454156,0.43937285159030615,0.5606271484096939
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C245","Fundição","C24512","Fundição de ferro e aço",13,86,6.615384615384615,0.02741724022318737,1.1341328674339928,-0.12737075108745932,0.3658626490857781,0.6341373509142219
2,"Indústria","C","Indústrias De Transformação","C24","Metalurgia","C245","Fundição","C24521","Fundição de metais não ferrosos e suas ligas",7,12,1.7142857142857142,0.011686631457868328,0.5469365081699833,-0.035686150208163764,0.43815254394405867,0.5618474560559413
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C251","Fabricação de estruturas metálicas e obras de caldeiraria pesada","C25110","Fabricação de estruturas metálicas",272,1638,6.022058823529412,1.0781180800691215,-0.22584443915552319,0.08760153590902495,0.6119062548947041,0.38809374510529593
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C251","Fabricação de estruturas metálicas e obras de caldeiraria pesada","C25128","Fabricação de esquadrias de metal",671,2178,3.2459016393442623,1.2474552129550565,-0.49848667433861454,0.26625026667422025,0.6599020796839452,0.3400979203160548
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C251","Fabricação de estruturas metálicas e obras de caldeiraria pesada","C25136","Fabricação de obras de caldeiraria pesada",60,1549,25.816666666666666,1.8158366725310695,-0.06541218435530591,0.09593050035105495,0.5222601000464949,0.4777398999535051
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C252","Fabricação de tanques, reservatórios metálicos e caldeiras","C25217","Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central",16,157,9.8125,0.5916130589742615,0.2851257860428372,-0.08041171955096192,0.5086445408964085,0.49135545910359146
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C252","Fabricação de tanques, reservatórios metálicos e caldeiras","C25225","Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos",1,4,4,0.007026187970129325,0.8570497277552157,0.016384776207298668,0.37487332093671116,0.6251266790632888
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C253","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","C25314","Produção de forjados de aço e de metais não ferrosos e suas ligas",9,65,7.222222222222222,0.5246684708396392,0.7084343284265022,-0.026022293635250382,0.40524341401459496,0.594756585985405
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C253","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","C25322","Produção de artefatos estampados de metal, metalurgia do pó",79,200,2.5316455696202533,0.08964755020415847,0.1133582966200638,0.039468653772022896,0.4824370248028798,0.5175629751971202
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C253","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","C25390","Serviços de usinagem, solda, tratamento e revestimento em metais",696,1607,2.3089080459770117,1.11285589641882,-0.23657568518572647,0.10706134866733123,0.5944961075813147,0.40550389241868534
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C254","Fabricação de artigos de cutelaria, de serralheria e ferramentas","C25411","Fabricação de artigos de cutelaria",1,1,1,0.0016568580438540584,1.212948113919094,-0.009031166162713544,0.3420581248242882,0.6579418751757118
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C254","Fabricação de artigos de cutelaria, de serralheria e ferramentas","C25420","Fabricação de artigos de serralheria, exceto esquadrias",677,666,0.983751846381093,0.551687955795413,-0.507445158114377,0.2718813478646507,0.6438766508975966,0.3561233491024034
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C254","Fabricação de artigos de cutelaria, de serralheria e ferramentas","C25438","Fabricação de ferramentas",14,35,2.5,0.016728909066259463,0.7887153920579073,-0.022557444263135495,0.3859731614773958,0.6140268385226042
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C255","Fabricação de equipamento bélico pesado, armas e munições","C25501","Fabricação de equipamento bélico pesado, armas de fogo e munições",1,0,0,0,1.0986858806763324,0.1350116167018865,0.33854535870365515,0.6614546412963449
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C259","Fabricação de produtos de metal não especificados anteriormente","C25918","Fabricação de embalagens metálicas",5,479,95.8,0.1356657988331975,0.818149219949843,0.03747839511678097,0.3749960279557274,0.6250039720442726
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C259","Fabricação de produtos de metal não especificados anteriormente","C25926","Fabricação de produtos de trefilados de metal",62,933,15.048387096774194,0.18155678881944778,0.3504287123629421,0.1278720142795658,0.3947920625774705,0.6052079374225294
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C259","Fabricação de produtos de metal não especificados anteriormente","C25934","Fabricação de artigos de metal para uso doméstico e pessoal",69,620,8.985507246376812,0.16201376173011184,0.08780052535308132,0.13252960600302705,0.4391981049471822,0.5608018950528177
2,"Indústria","C","Indústrias De Transformação","C25","Fabricação De Produtos De Metal, Exceto Máquinas E Equipamentos","C259","Fabricação de produtos de metal não especificados anteriormente","C25993","Fabricação de produtos de metal não especificados anteriormente",265,1450,5.471698113207547,0.2433017922177458,0.4948390092409022,-0.1378106314806039,0.4801940681584656,0.5198059318415345
2,"Indústria","C","Indústrias De Transformação","C26","Fabricação De Equipamentos De Informática, Produtos Eletrônicos E Ópticos","C261","Fabricação de componentes eletrônicos","C26108","Fabricação de componentes eletrônicos",16,146,9.125,0.17595995831380368,1.2297934243175708,-0.17638897040474472,0.38616880292207095,0.6138311970779291
2,"Indústria","C","Indústrias De Transformação","C26","Fabricação De Equipamentos De Informática, Produtos Eletrônicos E Ópticos","C262","Fabricação de equipamentos de informática e periféricos","C26213","Fabricação de equipamentos de informática",36,595,16.52777777777778,1.3404383633269608,1.1349579155371419,-0.04620792033960053,0.3632108821859385,0.6367891178140614
2,"Indústria","C","Indústrias De Transformação","C26","Fabricação De Equipamentos De Informática, Produtos Eletrônicos E Ópticos","C262","Fabricação de equipamentos de informática e periféricos","C26221","Fabricação de periféricos para equipamentos de informática",8,325,40.625,0.6558485974140127,1.3819280607043438,-0.09138105200812968,0.3554205060564719,0.6445794939435281
2,"Indústria","C","Indústrias De Transformação","C26","Fabricação De Equipamentos De Informática, Produtos Eletrônicos E Ópticos","C263","Fabricação de equipamentos de comunicação","C26311","Fabricação de equipamentos transmissores de comunicação",8,109,13.625,0.5811518999327713,1.2240759377809525,-0.015339366356434625,0.345311592554206,0.6546884074457939
2,"Indústria","C","Indústrias De Transformação","C26","Fabricação De Equipamentos De Informática, Produtos Eletrônicos E Ópticos","C263","Fabricação de equipamentos de comunicação","C26329","Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação",1,0,0,0,1.4414831048050958,-0.008833452492240823,0.335927451062865,0.6640725489371351
2,"Indústria","C","Indústrias De Transformação","C26","Fabricação De Equipamentos De Informática, Produtos Eletrônicos E Ópticos","C264","Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo","C26400","Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo",34,347,10.205882352941176,0.6440029247579864,0.8600296036806483,-0.05990545008719861,0.40557418726844363,0.5944258127315564
2,"Indústria","C","Indústrias De Transformação","C26","Fabricação De Equipamentos De Informática, Produtos Eletrônicos E Ópticos","C265","Fabricação de aparelhos e instrumentos de medida, teste e controle, cronômetros e relógios","C26515","Fabricação de aparelhos e equipamentos de medida, teste e controle",15,158,10.533333333333333,0.1601424251937545,1.1741205076048526,-0.17289110178113204,0.39085265282821063,0.6091473471717894
2,"Indústria","C","Indústrias De Transformação","C26","Fabricação De Equipamentos De Informática, Produtos Eletrônicos E Ópticos","C265","Fabricação de aparelhos e instrumentos de medida, teste e controle, cronômetros e relógios","C26523","Fabricação de cronômetros e relógios",0,0,0,0,0.9194953918638664,0.015825520573189533,0.3574349697715646,0.6425650302284354
2,"Indústria","C","Indústrias De Transformação","C26","Fabricação De Equipamentos De Informática, Produtos Eletrônicos E Ópticos","C266","Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação","C26604","Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação",4,24,6,0.08506361860307732,1.1552087879549944,-0.10684389234921432,0.384073382645209,0.615926617354791
2,"Indústria","C","Indústrias De Transformação","C26","Fabricação De Equipamentos De Informática, Produtos Eletrônicos E Ópticos","C267","Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos","C26701","Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos",2,6,3,0.14217514325507039,0.5380715350793275,0.023805460790740973,0.4079227456493746,0.5920772543506254
