Grande Sector ID,Grande Sector,Section ID,Section,Division ID,Division,Group ID,Group,Class ID,Class,Year,Establishments
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A011","Produção de lavouras temporárias","A01113","Cultivo de cereais",2025,743
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A011","Produção de lavouras temporárias","A01121","Cultivo de algodão herbáceo e de outras fibras de lavoura temporária",2025,174
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A011","Produção de lavouras temporárias","A01130","Cultivo de cana-de-açúcar",2025,60
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A011","Produção de lavouras temporárias","A01148","Cultivo de fumo",2025,13
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A011","Produção de lavouras temporárias","A01156","Cultivo de soja",2025,1463
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A011","Produção de lavouras temporárias","A01164","Cultivo de oleaginosas de lavoura temporária, exceto soja",2025,39
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A011","Produção de lavouras temporárias","A01199","Cultivo de plantas de lavoura temporária não especificadas anteriormente",2025,488
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A012","Horticultura e floricultura","A01211","Horticultura",2025,269
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A012","Horticultura e floricultura","A01229","Cultivo de flores e plantas ornamentais",2025,58
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A013","Produção de lavouras permanentes","A01318","Cultivo de laranja",2025,134
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A013","Produção de lavouras permanentes","A01326","Cultivo de uva",2025,173
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A013","Produção de lavouras permanentes","A01334","Cultivo de frutas de lavoura permanente, exceto laranja e uva",2025,1660
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A013","Produção de lavouras permanentes","A01342","Cultivo de café",2025,1315
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A013","Produção de lavouras permanentes","A01351","Cultivo de cacau",2025,2245
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A013","Produção de lavouras permanentes","A01393","Cultivo de plantas de lavoura permanente não especificadas anteriormente",2025,251
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A014","Produção de sementes e mudas certificadas","A01415","Produção de sementes certificadas",2025,83
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A014","Produção de sementes e mudas certificadas","A01423","Produção de mudas e outras formas de propagação vegetal, certificadas",2025,76
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A015","Pecuária","A01512","Criação de bovinos",2025,8951
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A015","Pecuária","A01521","Criação de outros animais de grande porte",2025,145
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A015","Pecuária","A01539","Criação de caprinos e ovinos",2025,161
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A015","Pecuária","A01547","Criação de suínos",2025,75
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A015","Pecuária","A01555","Criação de aves",2025,356
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A015","Pecuária","A01598","Criação de animais não especificados anteriormente",2025,276
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A016","Atividades de apoio à agricultura e à pecuária, atividades de pós-colheita","A01610","Atividades de apoio à agricultura",2025,3183
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A016","Atividades de apoio à agricultura e à pecuária, atividades de pós-colheita","A01628","Atividades de apoio à pecuária",2025,859
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A016","Atividades de apoio à agricultura e à pecuária, atividades de pós-colheita","A01636","Atividades de pós-colheita",2025,108
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A01","Agricultura, Pecuária E Serviços Relacionados","A017","Caça e serviços relacionados","A01709","Caça e serviços relacionados",2025,1
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A02","Produção Florestal","A021","Produção florestal - florestas plantadas","A02101","Produção florestal - florestas plantadas",2025,325
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A02","Produção Florestal","A022","Produção florestal - florestas nativas","A02209","Produção florestal - florestas nativas",2025,47
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A02","Produção Florestal","A023","Atividades de apoio à produção florestal","A02306","Atividades de apoio à produção florestal",2025,169
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A03","Pesca E Aqüicultura","A031","Pesca","A03116","Pesca em água salgada",2025,92936
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A03","Pesca E Aqüicultura","A031","Pesca","A03124","Pesca em água doce",2025,97788
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A03","Pesca E Aqüicultura","A032","Aquicultura","A03213","Aquicultura em água salgada e salobra",2025,871
1,"Agricultura","A","Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura","A03","Pesca E Aqüicultura","A032","Aquicultura","A03221","Aquicultura em água doce",2025,1712
2,"Indústria","B","Indústrias Extrativas","B06","Extração De Petróleo E Gás Natural","B060","Extração de petróleo e gás natural","B06000","Extração de petróleo e gás natural",2025,34
2,"Indústria","B","Indústrias Extrativas","B07","Extração De Minerais Metálicos","B071","Extração de minério de ferro","B07103","Extração de minério de ferro",2025,29
2,"Indústria","B","Indústrias Extrativas","B07","Extração De Minerais Metálicos","B072","Extração de minerais metálicos não ferrosos","B07219","Extração de minério de alumínio",2025,1
2,"Indústria","B","Indústrias Extrativas","B07","Extração De Minerais Metálicos","B072","Extração de minerais metálicos não ferrosos","B07227","Extração de minério de estanho",2025,1
2,"Indústria","B","Indústrias Extrativas","B07","Extração De Minerais Metálicos","B072","Extração de minerais metálicos não ferrosos","B07235","Extração de minério de manganês",2025,40
2,"Indústria","B","Indústrias Extrativas","B07","Extração De Minerais Metálicos","B072","Extração de minerais metálicos não ferrosos","B07243","Extração de minério de metais preciosos",2025,83
2,"Indústria","B","Indústrias Extrativas","B07","Extração De Minerais Metálicos","B072","Extração de minerais metálicos não ferrosos","B07251","Extração de minerais radioativos",2025,1
2,"Indústria","B","Indústrias Extrativas","B07","Extração De Minerais Metálicos","B072","Extração de minerais metálicos não ferrosos","B07294","Extração de minerais metálicos não ferrosos não especificados anteriormente",2025,51
2,"Indústria","B","Indústrias Extrativas","B08","Extração De Minerais Não Metálicos","B081","Extração de pedra, areia e argila","B08100","Extração de pedra, areia e argila",2025,1028
2,"Indústria","B","Indústrias Extrativas","B08","Extração De Minerais Não Metálicos","B089","Extração de outros minerais não metálicos","B08916","Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos",2025,32
2,"Indústria","B","Indústrias Extrativas","B08","Extração De Minerais Não Metálicos","B089","Extração de outros minerais não metálicos","B08924","Extração e refino de sal marinho e sal-gema",2025,2
2,"Indústria","B","Indústrias Extrativas","B08","Extração De Minerais Não Metálicos","B089","Extração de outros minerais não metálicos","B08932","Extração de gemas (pedras preciosas e semipreciosas)",2025,47
2,"Indústria","B","Indústrias Extrativas","B08","Extração De Minerais Não Metálicos","B089","Extração de outros minerais não metálicos","B08991","Extração de minerais não metálicos não especificados anteriormente",2025,177
2,"Indústria","B","Indústrias Extrativas","B09","Atividades De Apoio À Extração De Minerais","B091","Atividades de apoio à extração de petróleo e gás natural","B09106","Atividades de apoio à extração de petróleo e gás natural",2025,49
2,"Indústria","B","Indústrias Extrativas","B09","Atividades De Apoio À Extração De Minerais","B099","Atividades de apoio à extração de minerais, exceto petróleo e gás natural","B09904","Atividades de apoio à extração de minerais, exceto petróleo e gás natural",2025,87
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C101","Abate e fabricação de produtos de carne","C10112","Abate de reses, exceto suínos",2025,104
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C101","Abate e fabricação de produtos de carne","C10121","Abate de suínos, aves e outros pequenos animais",2025,79
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C101","Abate e fabricação de produtos de carne","C10139","Fabricação de produtos de carne",2025,115
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C102","Preservação do pescado e fabricação de produtos do pescado","C10201","Preservação do pescado e fabricação de produtos do pescado",2025,53
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C103","Fabricação de conservas de frutas, legumes e outros vegetais","C10317","Fabricação de conservas de frutas",2025,210
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C103","Fabricação de conservas de frutas, legumes e outros vegetais","C10325","Fabricação de conservas de legumes e outros vegetais",2025,38
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C103","Fabricação de conservas de frutas, legumes e outros vegetais","C10333","Fabricação de sucos de frutas, hortaliças e legumes",2025,147
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C104","Fabricação de óleos e gorduras vegetais e animais","C10414","Fabricação de óleos vegetais em bruto, exceto óleo de milho",2025,44
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C104","Fabricação de óleos e gorduras vegetais e animais","C10422","Fabricação de óleos vegetais refinados, exceto óleo de milho",2025,14
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C104","Fabricação de óleos e gorduras vegetais e animais","C10431","Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais",2025,1
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C105","Laticínios","C10511","Preparação do leite",2025,47
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C105","Laticínios","C10520","Fabricação de laticínios",2025,300
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C105","Laticínios","C10538","Fabricação de sorvetes e outros gelados comestíveis",2025,333
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C106","Moagem, fabricação de produtos amiláceos e de alimentos para animais","C10619","Beneficiamento de arroz e fabricação de produtos do arroz",2025,11
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C106","Moagem, fabricação de produtos amiláceos e de alimentos para animais","C10627","Moagem de trigo e fabricação de derivados",2025,9
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C106","Moagem, fabricação de produtos amiláceos e de alimentos para animais","C10635","Fabricação de farinha de mandioca e derivados",2025,45
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C106","Moagem, fabricação de produtos amiláceos e de alimentos para animais","C10643","Fabricação de farinha de milho e derivados, exceto óleos de milho",2025,39
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C106","Moagem, fabricação de produtos amiláceos e de alimentos para animais","C10651","Fabricação de amidos e féculas de vegetais e de óleos de milho",2025,45
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C106","Moagem, fabricação de produtos amiláceos e de alimentos para animais","C10660","Fabricação de alimentos para animais",2025,212
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C106","Moagem, fabricação de produtos amiláceos e de alimentos para animais","C10694","Moagem e fabricação de produtos de origem vegetal não especificados anteriormente",2025,53
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C107","Fabricação e refino de açúcar","C10716","Fabricação de açúcar em bruto",2025,4
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C107","Fabricação e refino de açúcar","C10724","Fabricação de açúcar refinado",2025,7
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C108","Torrefação e moagem de café","C10813","Torrefação e moagem de café",2025,179
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C108","Torrefação e moagem de café","C10821","Fabricação de produtos à base de café",2025,4
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C109","Fabricação de outros produtos alimentícios","C10911","Fabricação de produtos de panificação",2025,2504
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C109","Fabricação de outros produtos alimentícios","C10929","Fabricação de biscoitos e bolachas",2025,213
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C109","Fabricação de outros produtos alimentícios","C10937","Fabricação de produtos derivados do cacau, de chocolates e confeitos",2025,131
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C109","Fabricação de outros produtos alimentícios","C10945","Fabricação de massas alimentícias",2025,185
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C109","Fabricação de outros produtos alimentícios","C10953","Fabricação de especiarias, molhos, temperos e condimentos",2025,171
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C109","Fabricação de outros produtos alimentícios","C10961","Fabricação de alimentos e pratos prontos",2025,195
2,"Indústria","C","Indústrias De Transformação","C10","Fabricação De Produtos Alimentícios","C109","Fabricação de outros produtos alimentícios","C10996","Fabricação de produtos alimentícios não especificados anteriormente",2025,282
2,"Indústria","C","Indústrias De Transformação","C11","Fabricação De Bebidas","C111","Fabricação de bebidas alcoólicas","C11119","Fabricação de aguardentes e outras bebidas destiladas",2025,98
2,"Indústria","C","Indústrias De Transformação","C11","Fabricação De Bebidas","C111","Fabricação de bebidas alcoólicas","C11127","Fabricação de vinho",2025,12
2,"Indústria","C","Indústrias De Transformação","C11","Fabricação De Bebidas","C111","Fabricação de bebidas alcoólicas","C11135","Fabricação de malte, cervejas e chopes",2025,39
2,"Indústria","C","Indústrias De Transformação","C11","Fabricação De Bebidas","C112","Fabricação de bebidas não alcoólicas","C11216","Fabricação de águas envasadas",2025,60
2,"Indústria","C","Indústrias De Transformação","C11","Fabricação De Bebidas","C112","Fabricação de bebidas não alcoólicas","C11224","Fabricação de refrigerantes e de outras bebidas não alcoólicas",2025,56
2,"Indústria","C","Indústrias De Transformação","C12","Fabricação De Produtos Do Fumo","C121","Processamento industrial do fumo","C12107","Processamento industrial do fumo",2025,3
2,"Indústria","C","Indústrias De Transformação","C12","Fabricação De Produtos Do Fumo","C122","Fabricação de produtos do fumo","C12204","Fabricação de produtos do fumo",2025,25
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C131","Preparação e fiação de fibras têxteis","C13111","Preparação e fiação de fibras de algodão",2025,50
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C131","Preparação e fiação de fibras têxteis","C13120","Preparação e fiação de fibras têxteis naturais, exceto algodão",2025,49
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C131","Preparação e fiação de fibras têxteis","C13138","Fiação de fibras artificiais e sintéticas",2025,4
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C131","Preparação e fiação de fibras têxteis","C13146","Fabricação de linhas para costurar e bordar",2025,1
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C132","Tecelagem, exceto malha","C13219","Tecelagem de fios de algodão",2025,9
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C132","Tecelagem, exceto malha","C13227","Tecelagem de fios de fibras têxteis naturais, exceto algodão",2025,9
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C132","Tecelagem, exceto malha","C13235","Tecelagem de fios de fibras artificiais e sintéticas",2025,12
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C133","Fabricação de tecidos de malha","C13308","Fabricação de tecidos de malha",2025,12
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C134","Acabamentos em fios, tecidos e artefatos têxteis","C13405","Acabamentos em fios, tecidos e artefatos têxteis",2025,156
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C135","Fabricação de artefatos têxteis, exceto vestuário","C13511","Fabricação de artefatos têxteis para uso doméstico",2025,216
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C135","Fabricação de artefatos têxteis, exceto vestuário","C13529","Fabricação de artefatos de tapeçaria",2025,28
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C135","Fabricação de artefatos têxteis, exceto vestuário","C13537","Fabricação de artefatos de cordoaria",2025,10
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C135","Fabricação de artefatos têxteis, exceto vestuário","C13545","Fabricação de tecidos especiais, inclusive artefatos",2025,30
2,"Indústria","C","Indústrias De Transformação","C13","Fabricação De Produtos Têxteis","C135","Fabricação de artefatos têxteis, exceto vestuário","C13596","Fabricação de outros produtos têxteis não especificados anteriormente",2025,81
2,"Indústria","C","Indústrias De Transformação","C14","Confecção De Artigos Do Vestuário E Acessórios","C141","Confecção de artigos do vestuário e acessórios","C14118","Confecção de roupas íntimas",2025,110
2,"Indústria","C","Indústrias De Transformação","C14","Confecção De Artigos Do Vestuário E Acessórios","C141","Confecção de artigos do vestuário e acessórios","C14126","Confecção de peças do vestuário, exceto roupas íntimas",2025,1297
2,"Indústria","C","Indústrias De Transformação","C14","Confecção De Artigos Do Vestuário E Acessórios","C141","Confecção de artigos do vestuário e acessórios","C14134","Confecção de roupas profissionais",2025,344
2,"Indústria","C","Indústrias De Transformação","C14","Confecção De Artigos Do Vestuário E Acessórios","C141","Confecção de artigos do vestuário e acessórios","C14142","Fabricação de acessórios do vestuário, exceto para segurança e proteção",2025,42
2,"Indústria","C","Indústrias De Transformação","C14","Confecção De Artigos Do Vestuário E Acessórios","C142","Fabricação de artigos de malharia e tricotagem","C14215","Fabricação de meias",2025,2
2,"Indústria","C","Indústrias De Transformação","C14","Confecção De Artigos Do Vestuário E Acessórios","C142","Fabricação de artigos de malharia e tricotagem","C14223","Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias",2025,24
2,"Indústria","C","Indústrias De Transformação","C15","Preparação De Couros E Fabricação De Artefatos De Couro, Artigos Para Viagem E Calçados","C151","Curtimento e outras preparações de couro","C15106","Curtimento e outras preparações de couro",2025,21
2,"Indústria","C","Indústrias De Transformação","C15","Preparação De Couros E Fabricação De Artefatos De Couro, Artigos Para Viagem E Calçados","C152","Fabricação de artigos para viagem e de artefatos diversos de couro","C15211","Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material",2025,152
2,"Indústria","C","Indústrias De Transformação","C15","Preparação De Couros E Fabricação De Artefatos De Couro, Artigos Para Viagem E Calçados","C152","Fabricação de artigos para viagem e de artefatos diversos de couro","C15297","Fabricação de artefatos de couro não especificados anteriormente",2025,108
2,"Indústria","C","Indústrias De Transformação","C15","Preparação De Couros E Fabricação De Artefatos De Couro, Artigos Para Viagem E Calçados","C153","Fabricação de calçados","C15319","Fabricação de calçados de couro",2025,83
2,"Indústria","C","Indústrias De Transformação","C15","Preparação De Couros E Fabricação De Artefatos De Couro, Artigos Para Viagem E Calçados","C153","Fabricação de calçados","C15327","Fabricação de tênis de qualquer material",2025,1
2,"Indústria","C","Indústrias De Transformação","C15","Preparação De Couros E Fabricação De Artefatos De Couro, Artigos Para Viagem E Calçados","C153","Fabricação de calçados","C15335","Fabricação de calçados de material sintético",2025,41
2,"Indústria","C","Indústrias De Transformação","C15","Preparação De Couros E Fabricação De Artefatos De Couro, Artigos Para Viagem E Calçados","C153","Fabricação de calçados","C15394","Fabricação de calçados de materiais não especificados anteriormente",2025,38
2,"Indústria","C","Indústrias De Transformação","C15","Preparação De Couros E Fabricação De Artefatos De Couro, Artigos Para Viagem E Calçados","C154","Fabricação de partes para calçados, de qualquer material","C15408","Fabricação de partes para calçados, de qualquer material",2025,26
2,"Indústria","C","Indústrias De Transformação","C16","Fabricação De Produtos De Madeira","C161","Desdobramento de madeira","C16102","Desdobramento de madeira",2025,147
2,"Indústria","C","Indústrias De Transformação","C16","Fabricação De Produtos De Madeira","C162","Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","C16218","Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada",2025,12
2,"Indústria","C","Indústrias De Transformação","C16","Fabricação De Produtos De Madeira","C162","Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","C16226","Fabricação de estruturas de madeira e de artigos de carpintaria para construção",2025,228
2,"Indústria","C","Indústrias De Transformação","C16","Fabricação De Produtos De Madeira","C162","Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","C16234","Fabricação de artefatos de tanoaria e de embalagens de madeira",2025,139
2,"Indústria","C","Indústrias De Transformação","C16","Fabricação De Produtos De Madeira","C162","Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","C16293","Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis",2025,145
2,"Indústria","C","Indústrias De Transformação","C17","Fabricação De Celulose, Papel E Produtos De Papel","C171","Fabricação de celulose e outras pastas para a fabricação de papel","C17109","Fabricação de celulose e outras pastas para a fabricação de papel",2025,7
2,"Indústria","C","Indústrias De Transformação","C17","Fabricação De Celulose, Papel E Produtos De Papel","C172","Fabricação de papel, cartolina e papel-cartão","C17214","Fabricação de papel",2025,17
2,"Indústria","C","Indústrias De Transformação","C17","Fabricação De Celulose, Papel E Produtos De Papel","C173","Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado","C17311","Fabricação de embalagens de papel",2025,71
2,"Indústria","C","Indústrias De Transformação","C17","Fabricação De Celulose, Papel E Produtos De Papel","C173","Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado","C17320","Fabricação de embalagens de cartolina e papel-cartão",2025,30
2,"Indústria","C","Indústrias De Transformação","C17","Fabricação De Celulose, Papel E Produtos De Papel","C173","Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado","C17338","Fabricação de chapas e de embalagens de papelão ondulado",2025,38
2,"Indústria","C","Indústrias De Transformação","C17","Fabricação De Celulose, Papel E Produtos De Papel","C174","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado","C17419","Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",2025,63
2,"Indústria","C","Indústrias De Transformação","C17","Fabricação De Celulose, Papel E Produtos De Papel","C174","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado","C17427","Fabricação de produtos de papel para usos doméstico e higiênico-sanitário",2025,47
2,"Indústria","C","Indústrias De Transformação","C17","Fabricação De Celulose, Papel E Produtos De Papel","C174","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado","C17494","Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente",2025,40
2,"Indústria","C","Indústrias De Transformação","C18","Impressão E Reprodução De Gravações","C181","Atividade de impressão","C18113","Impressão de jornais, livros, revistas e outras publicações periódicas",2025,68
2,"Indústria","C","Indústrias De Transformação","C18","Impressão E Reprodução De Gravações","C181","Atividade de impressão","C18121","Impressão de material de segurança",2025,14
2,"Indústria","C","Indústrias De Transformação","C18","Impressão E Reprodução De Gravações","C181","Atividade de impressão","C18130","Impressão de materiais para outros usos",2025,1071
2,"Indústria","C","Indústrias De Transformação","C18","Impressão E Reprodução De Gravações","C182","Serviços de pré-impressão e acabamentos gráficos","C18211","Serviços de pré-impressão",2025,117
2,"Indústria","C","Indústrias De Transformação","C18","Impressão E Reprodução De Gravações","C182","Serviços de pré-impressão e acabamentos gráficos","C18229","Serviços de acabamentos gráficos",2025,200
2,"Indústria","C","Indústrias De Transformação","C18","Impressão E Reprodução De Gravações","C183","Reprodução de materiais gravados em qualquer suporte","C18300","Reprodução de materiais gravados em qualquer suporte",2025,22
2,"Indústria","C","Indústrias De Transformação","C19","Fabricação De Coque, De Produtos Derivados Do Petróleo E De Biocombustíveis","C192","Fabricação de produtos derivados do petróleo","C19217","Fabricação de produtos do refino de petróleo",2025,19
2,"Indústria","C","Indústrias De Transformação","C19","Fabricação De Coque, De Produtos Derivados Do Petróleo E De Biocombustíveis","C192","Fabricação de produtos derivados do petróleo","C19225","Fabricação de produtos derivados do petróleo, exceto produtos do refino",2025,11
2,"Indústria","C","Indústrias De Transformação","C19","Fabricação De Coque, De Produtos Derivados Do Petróleo E De Biocombustíveis","C193","Fabricação de biocombustíveis","C19314","Fabricação de álcool",2025,11
2,"Indústria","C","Indústrias De Transformação","C19","Fabricação De Coque, De Produtos Derivados Do Petróleo E De Biocombustíveis","C193","Fabricação de biocombustíveis","C19322","Fabricação de biocombustíveis, exceto álcool",2025,15
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C201","Fabricação de produtos químicos inorgânicos","C20118","Fabricação de cloro e álcalis",2025,4
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C201","Fabricação de produtos químicos inorgânicos","C20126","Fabricação de intermediários para fertilizantes",2025,5
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C201","Fabricação de produtos químicos inorgânicos","C20134","Fabricação de adubos e fertilizantes",2025,95
2,"Indústria","C","Indústrias De Transformação","C20","Fabricação De Produtos Químicos","C201","Fabricação de produtos químicos inorgânicos","C20142","Fabricação de gases industriais",2025,14
